X,Y
357000,7638200
357200,7638200
357400,7638200
357600,7638200
357800,7638200
358000,7638200
358200,7638200
358400,7638200
358600,7638200
358800,7638200
359000,7638200
359200,7638200
359400,7638200
359600,7638200
359800,7638200
360000,7638200
360200,7638200
360400,7638200
360600,7638200
360800,7638200
361000,7638200
361200,7638200
361400,7638200
361600,7638200
361800,7638200
362000,7638200
362200,7638200
362400,7638200
362600,7638200
362800,7638200
363000,7638200
363200,7638200
363400,7638200
363600,7638200
363800,7638200
364000,7638200
364200,7638200
364400,7638200
364600,7638200
364800,7638200
365000,7638200
365200,7638200
365400,7638200
365600,7638200
365800,7638200
366000,7638200
366200,7638200
366400,7638200
366600,7638200
366800,7638200
367000,7638200
367200,7638200
367400,7638200
367600,7638200
367800,7638200
368000,7638200
368200,7638200
368400,7638200
368600,7638200
368800,7638200
369000,7638200
369200,7638200
369400,7638200
369600,7638200
369800,7638200
370000,7638200
370200,7638200
370400,7638200
370600,7638200
370800,7638200
371000,7638200
371200,7638200
371400,7638200
371600,7638200
371800,7638200
372000,7638200
372200,7638200
372400,7638200
372600,7638200
372800,7638200
373000,7638200
373200,7638200
373400,7638200
373600,7638200
373800,7638200
374000,7638200
374200,7638200
374400,7638200
374600,7638200
342800,7638400
343000,7638400
343200,7638400
343400,7638400
343600,7638400
343800,7638400
344000,7638400
344200,7638400
344400,7638400
344600,7638400
344800,7638400
345000,7638400
345200,7638400
345400,7638400
345600,7638400
345800,7638400
346000,7638400
346200,7638400
346400,7638400
346600,7638400
346800,7638400
347000,7638400
347200,7638400
347400,7638400
347600,7638400
347800,7638400
348000,7638400
348200,7638400
348400,7638400
348600,7638400
348800,7638400
349000,7638400
349200,7638400
349400,7638400
349600,7638400
349800,7638400
350000,7638400
350200,7638400
350400,7638400
350600,7638400
350800,7638400
351000,7638400
351200,7638400
351400,7638400
351600,7638400
351800,7638400
352000,7638400
352200,7638400
352400,7638400
352600,7638400
352800,7638400
353000,7638400
353200,7638400
353400,7638400
353600,7638400
353800,7638400
354000,7638400
354200,7638400
354400,7638400
354600,7638400
354800,7638400
355000,7638400
355200,7638400
355400,7638400
355600,7638400
355800,7638400
356000,7638400
356200,7638400
356400,7638400
356600,7638400
356800,7638400
357000,7638400
357200,7638400
357400,7638400
357600,7638400
357800,7638400
358000,7638400
358200,7638400
358400,7638400
358600,7638400
358800,7638400
359000,7638400
359200,7638400
359400,7638400
359600,7638400
359800,7638400
360000,7638400
360200,7638400
360400,7638400
360600,7638400
360800,7638400
361000,7638400
361200,7638400
361400,7638400
361600,7638400
361800,7638400
362000,7638400
362200,7638400
362400,7638400
362600,7638400
362800,7638400
363000,7638400
363200,7638400
363400,7638400
363600,7638400
363800,7638400
364000,7638400
364200,7638400
364400,7638400
364600,7638400
364800,7638400
365000,7638400
365200,7638400
365400,7638400
365600,7638400
365800,7638400
366000,7638400
366200,7638400
366400,7638400
366600,7638400
366800,7638400
367000,7638400
367200,7638400
367400,7638400
367600,7638400
367800,7638400
368000,7638400
368200,7638400
368400,7638400
368600,7638400
368800,7638400
369000,7638400
369200,7638400
369400,7638400
369600,7638400
369800,7638400
370000,7638400
370200,7638400
370400,7638400
370600,7638400
370800,7638400
371000,7638400
371200,7638400
371400,7638400
371600,7638400
371800,7638400
372000,7638400
372200,7638400
372400,7638400
372600,7638400
372800,7638400
373000,7638400
373200,7638400
373400,7638400
373600,7638400
373800,7638400
374000,7638400
374200,7638400
374400,7638400
374600,7638400
374800,7638400
342600,7638600
342800,7638600
343000,7638600
343200,7638600
343400,7638600
343600,7638600
343800,7638600
344000,7638600
344200,7638600
344400,7638600
344600,7638600
344800,7638600
345000,7638600
345200,7638600
345400,7638600
345600,7638600
345800,7638600
346000,7638600
346200,7638600
346400,7638600
346600,7638600
346800,7638600
347000,7638600
347200,7638600
347400,7638600
347600,7638600
347800,7638600
348000,7638600
348200,7638600
348400,7638600
348600,7638600
348800,7638600
349000,7638600
349200,7638600
349400,7638600
349600,7638600
349800,7638600
350000,7638600
350200,7638600
350400,7638600
350600,7638600
350800,7638600
351000,7638600
351200,7638600
351400,7638600
351600,7638600
351800,7638600
352000,7638600
352200,7638600
352400,7638600
352600,7638600
352800,7638600
353000,7638600
353200,7638600
353400,7638600
353600,7638600
353800,7638600
354000,7638600
354200,7638600
354400,7638600
354600,7638600
354800,7638600
355000,7638600
355200,7638600
355400,7638600
355600,7638600
355800,7638600
356000,7638600
356200,7638600
356400,7638600
356600,7638600
356800,7638600
357000,7638600
357200,7638600
357400,7638600
357600,7638600
357800,7638600
358000,7638600
358200,7638600
358400,7638600
358600,7638600
358800,7638600
359000,7638600
359200,7638600
359400,7638600
359600,7638600
359800,7638600
360000,7638600
360200,7638600
360400,7638600
360600,7638600
360800,7638600
361000,7638600
361200,7638600
361400,7638600
361600,7638600
361800,7638600
362000,7638600
362200,7638600
362400,7638600
362600,7638600
362800,7638600
363000,7638600
